TransactionDate,Representative,BioGuideID,ReportDate,Ticker,Transaction,Range,House,Amount,Party,last_modified
2016-11-21,ED PERLMUTTER,P000593,2017-09-19,GOOGL,PURCHASE,8000.5,REPRESENTATIVES,1001.0,D,2023-11-16
2016-11-21,ED PERLMUTTER,P000593,2017-09-19,AAPL,PURCHASE,8000.5,REPRESENTATIVES,1001.0,D,2023-11-16
2016-11-22,BRAD ASHFORD,A000373,2016-12-05,MSB,PURCHASE,8000.5,REPRESENTATIVES,1001.0,D,2023-11-16
2016-11-22,LOIS FRANKEL,F000462,2016-12-22,EPAM,PURCHASE,8000.5,REPRESENTATIVES,1001.0,D,2023-11-16
2016-11-23,JOHN F. REED,R000122,2016-11-28,WETF,PURCHASE,8000.5,SENATE,1001.0,D,2023-08-28
2016-11-23,JOHN F. REED,R000122,2016-11-28,FEYE,SALE (FULL),8000.5,SENATE,1001.0,D,2023-08-28
2016-11-23,JOHN F. REED,R000122,2016-11-28,ISRG,PURCHASE,8000.5,SENATE,1001.0,D,2023-08-28
2016-11-23,LOIS FRANKEL,F000462,2016-12-22,NOC,SALE,8000.5,REPRESENTATIVES,1001.0,D,2023-11-16
2016-11-23,JOHN F. REED,R000122,2016-11-28,TMO,PURCHASE,8000.5,SENATE,1001.0,D,2023-08-28
2016-11-23,JOHN F. REED,R000122,2016-11-28,XSD,PURCHASE,8000.5,SENATE,1001.0,D,2023-08-28
2016-11-23,JOHN F. REED,R000122,2016-11-28,VWO,PURCHASE,8000.5,SENATE,1001.0,D,2023-08-28
2016-11-23,LOIS FRANKEL,F000462,2016-12-22,MDT,PURCHASE,8000.5,REPRESENTATIVES,1001.0,D,2023-11-16
2016-11-23,JOHN F. REED,R000122,2016-11-28,EEM,SALE (FULL),8000.5,SENATE,1001.0,D,2023-08-28
2016-11-23,JOHN F. REED,R000122,2016-11-28,HACK,PURCHASE,8000.5,SENATE,1001.0,D,2023-08-28
