TransactionDate,Representative,BioGuideID,ReportDate,Ticker,Transaction,Range,House,Amount,Party,last_modified
2024-09-20,MARJORIE TAYLOR MRS GREENE,G000596,2024-09-23,SCCO,PURCHASE,8000.5,REPRESENTATIVES,1001.0,R,2024-09-23
2024-09-20,SHELLEY MOORE CAPITO,C001047,2024-10-05,NKE,SALE (PARTIAL),8000.5,SENATE,1001.0,R,2024-10-06
2024-09-20,SHELLEY MOORE CAPITO,C001047,2024-10-05,AAPL,SALE (PARTIAL),8000.5,SENATE,1001.0,R,2024-10-06
2024-09-20,MARJORIE TAYLOR MRS GREENE,G000596,2024-09-23,BRK.B,PURCHASE,8000.5,REPRESENTATIVES,1001.0,R,2024-09-23
2024-09-20,MARJORIE TAYLOR MRS GREENE,G000596,2024-09-23,GOOG,PURCHASE,8000.5,REPRESENTATIVES,1001.0,R,2024-09-23
2024-09-20,MARJORIE TAYLOR MRS GREENE,G000596,2024-09-23,UPS,PURCHASE,8000.5,REPRESENTATIVES,1001.0,R,2024-09-23
2024-09-20,MARJORIE TAYLOR MRS GREENE,G000596,2024-09-23,CRWD,PURCHASE,8000.5,REPRESENTATIVES,1001.0,R,2024-09-23
2024-09-20,SHELLEY MOORE CAPITO,C001047,2024-10-05,MSFT,SALE (PARTIAL),8000.5,SENATE,1001.0,R,2024-10-06
2024-09-25,SHELLEY MOORE CAPITO,C001047,2024-10-05,NSC,SALE (FULL),8000.5,SENATE,1001.0,R,2024-10-06
2024-09-26,RUDY YAKYM III,Y000067,2024-09-26,MATURE,PURCHASE,8000.5,REPRESENTATIVES,1001.0,R,2024-09-27
